154.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,47.15,47.15,47.15,48.08,49.00,48.08,18.62,12.05,0.44,5.28,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00
156.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.04,0.43,5.23,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
158.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.56,12.04,0.43,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
160.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,47.15,49.00,47.15,18.56,12.05,0.43,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
162.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,47.15,48.08,49.00,48.08,18.62,12.05,0.43,5.19,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
164.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.56,12.04,0.44,5.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.56,12.05,0.42,5.10,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
168.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.56,12.05,0.42,5.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
170.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.04,0.40,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
172.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.56,12.04,0.42,5.03,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
